id,document_id,sentence_nr,content,code,title/text,dataset,url
16843,M1741,5,Der PKW-Verkehr lääst es zu.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-grafschafter-rad-und-wanderweg-zu-traege
16891,M1752,1,Abschaffung des Haltegebots für Radler,mpos,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/abschaffung-des-haltegebots-fuer-radler
16892,M1752,2,"Rechtsabbieger übersehen regelmäßig Radler, so könnte man vorher an ihnen vorbeifahren.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/abschaffung-des-haltegebots-fuer-radler
16893,M1752,3,"Aus dem Halbkreisel biegen viele vorher ab und müssten eh auf kreuzende Verkehrsteilnehmer achten, also doppelt gemoppelt.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/abschaffung-des-haltegebots-fuer-radler
16934,M1763,1,Einfädelungsspur wird oft blockiert,premise,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert
16935,M1763,2,"Die Einfädelungsspur für Radfahrer in Richtung Innenstadt, die links auf die Rheinberger Straße fahren wollen ist oft von an der Kreuzung im Rückstau wartenden Autos blockiert.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert
16936,M1763,3,"Auf der Gegenüberliegenden Seite auf ab Höhe der Hausnummer 6 ist das absolute Halteverbot aufgehoben, so dass hier fast immer Autos parken.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert
16937,M1763,4,"Damit die von der Rheinberger Straße in die Baerler Straße einbiegenden Fahrzeuge Platz zum Durchfahren haben, stellen sich die im Rückstau stehenden Autos in Richtung Rheinberger Straße auf den Einfädelungs- bzw. Schutzstreifen.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert
16938,M1763,5,Hier wäre eine Verlängerung des Halteverbots auf der Seite der Hausnummern 6-8 die Problemlösung.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert
16992,M1774,1,Unübersichtliche Kurve Grafschafter Rad- und Wanderweg zwischen Xanterer Straße und Xeniastraße,premise,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer
16993,M1774,2,Die Kurve ist durch Strauchbewuchs sehr unübersichtlich.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer
16994,M1774,3,Die Kurve schneidende Radfahrer in Richtung Xantener Straße gefährden entgegenkommende Radfahrer und Fußgänger.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer
16995,M1774,4,Hier wäre eine Führung des Radverkehrs durch eine durchgezogene Mittellinie im Kurvenbereich sinnvoll.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer
17037,M1786,1,Fehlende Fahrradquerung an der Krefelder Straße,premise,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
17038,M1786,2,"Das Problem habe ich jeden Tag, wenn ich aus dem Schlosspark komme und in Richtung Kranichstraße fahre.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
17039,M1786,3,"Die sogenannte Bettelampel befindet sich links von der Ausfahrt, und man ist gezwungen den Fahrradweg ein paar Meter auf der falschen Seite zu befahren um nach Hülsdonk zu kommen.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
17040,M1786,4,Auf der gegenüberliegende Seite ist die Fahrradquerung schon seit ein paar Jahren rot markiert.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
17041,M1786,5,"Trotzdem sollte man darauf achten, dass man mit dem PKW-Fahrer Blickkontakt hat.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
17042,M1786,6,Man wird ganz oft übersehen.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
17043,M1786,7,Leider wird auch die Bettelampel von vielen Autofahrern zu spät beachtet.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
17044,M1786,8,"Fast jeder fährt noch mal eben ganz schnellbei Gelb über die Ampel, einige lassen es sogar auf Rot ankommen...",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
17091,M1798,1,Fahrbahnarkierung wäre hilfreich,mpos,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
17092,M1798,2,"Wenn man aus dem Gewerbegebiet kommt und die Repelener Straße überqueren möchte, um Richtung Utfort zu fahren, ist die Situation für Radfahrer ziemlich problematisch.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
17093,M1798,3,"Die Straße verbreitert sich zur Einmündung hin sehr, so dass problemlos zwei Autos (Rechtsabbieger/Linksabbieger) nebeneinander fahren können.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
17094,M1798,4,"Der nach links abbiegende Radfahrer müsste eigentlich in der Mitte der Fahrbahn fahren, um die Einmündung des Radweges auf der anderen Straßenseite gut erreichen zu können.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
17095,M1798,5,"Hier fehlt allerdings an eine gut sichtbaren Markierung, die die Fahrbahn in eine Links- und Rechtsabgiegerspur unterteilt und eben auch dem Radfahrer eine sichere Orientierung bietet.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
17096,M1798,6,Sinnvollerweise sollte die Markierung kurz hinter der Zufahrt zur Waschstraße beginnen.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
17097,M1798,7,Vielleicht könnte man sogar mittig eine Radlerspur kennzeichnen.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
17098,M1798,8,"Die Maßnahme ließe sich vermutlich mit sehr geringen Aufwand umsetzen, wäre aber sehr hilfreich und würde die Sicherheit erhöhen.",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
17138,M1810,1,Radwegverkehrsführung,non-arg,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
17139,M1810,2,"Sehr geehrte Damen und Herren, in Moers kommend von der Römerstraße bis zum Kreisverkehr rechte Seite müsste der Radweg erneuert werden.",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
17140,M1810,3,Durch die Bäume ist der Radweg in Mitleidenschaft genommen worden.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
17141,M1810,4,Ab den Kreisverkehr bis zum Bahnhof sind zu viele Geschäfte die die Stühle oder auch die Ware auf dem Fußgängerweg haben so das dann der Fußgängerweg blockiert ist und die Fußgänger dann auf dem Radweg gehen.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
17142,M1810,5,Römerstraße Richtung Real kommend von der Hochstraße sollte man das Stück auch links fahren können da man sonst mehrere Ampelanlagen schalten müsste bis man wieder die richtige Seite hat.,mpos+premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
17143,M1810,6,Ganz besonders wichtig für unsere älteren Personen.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
17144,M1810,7,Mann könnte ja da ein Zusatzschild anbringen.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
17145,M1810,8,Mit freundlichen Grüßen [Name entfernt],non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
17186,M1821,1,fehl,non-arg,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehl
17187,M1821,2,Geplanter ?,non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehl
17188,M1821,3,Radweg entlang der Holderberger Strasse einmal von Holderberg bis zum Agnethenhof und vielleicht irgendwann bis nach Vennikel...... vorbei an Copeo .....,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehl
17259,M1832,1,Neubau der Lotharstrasse.,mpos,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17260,M1832,2,"Wenn Fahrradfahrer, so wie ich des Öfteren, von der Lotharstr. auf den Fahrradweg der Homberger einbiegen wollen gab es vor dem Umbau der Lotharstr. 2 erhebliche Gefahrenstellen.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17261,M1832,3,1. Rechtsabbiegenden PKW fahren soweit rechts und schneiden den Fahrradbereich.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17262,M1832,4,( Ist mir schon mehrfach passiert),premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17263,M1832,5,"2. Wenn jemand mit dem Fahrrad in so einem stumpfen Winkel, wie es derzeit dort gebaut wird über eine Kante fahren soll, um auf die Hombergerstr. einzufahren, besteht Sturzgefahr.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17264,M1832,6,besonders bei nicht so sicheren Fahrern.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17265,M1832,7,Vorschlag: Den Fahradweg auf den Gehweg verlegen.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17266,M1832,8,"Sollte das nicht möglich sein, die Kante absenken (sind nur ca. 2 cm.) und eine massive Abtrennung zur Autofahrspur installieren.",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17267,M1832,9,[Name entfernt],non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
17314,M1843,1,Radweg durch die Bushaltestelle,non-arg,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
17315,M1843,2,"Im Verlauf des Neuen Wall, v.a. in Fahrtrichtung Uerdinger Str. wird der Radweg ab der Einmündung Doktor-Hermann-Bähr-Str. bis zum Hanns-Albeck-Platz zwei mal mitten durch die Bushaltestelle und durch die Wartezone vor der Ampel geführt.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
17316,M1843,3,"Das sorgt regelmäßig zu Beinaheunfällen, Irritationen und Ärger bei allen Beteiligten weil Fußgänger den Radweg nicht beachten, sehr viele Menschen an der Haltestelle oder vor der Ampel warten, Passanten schnell zum Bus laufen müssen und andererseits Radfahrer oft zügig unterwegs sind.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
17317,M1843,4,Hier wäre eine bauliche Trennung oder eine noch deutlichere Abtrennung von Rad- und Fußgängerbereich sinnvoll:,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
17318,M1843,5,"1. Möglichkeit: Verlegung des Radwegs direkt an die Strassenkante, dann kommt es nur im Falle des Bus Ein- und Ausstiegs oder der Grünphase der Ampeln zu Querverkehr.",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
17319,M1843,6,2. Möglichkeit: Verlegung des Radwegs als eigenständig markierter Bereich auf die Strasse zwischen die haltenden Busse und die Fahrbahn.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
17320,M1843,7,"In jedem Fall eine DEUTLICHE Markierung des Radwegs, dass die Fußgänger oder Autofahrer den Radweg erkennen.",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
17366,M1860,1,Vorfahrt für Raser,premise,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrt-fuer-raser
17367,M1860,2,Durch Wildwuchs von Sträuchern ist die Radfahrer-Kreuzung Grafschafter Rad- und Wanderweg X Verlängerung Kaiserstraße extrem unübersichtlich und gefährlich.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrt-fuer-raser
17368,M1860,3,"Offenbar gilt hier das Recht des Stärkeren, d.h. rücksichtsloseren Fahrradrasers - solange er nicht verunfallt!",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrt-fuer-raser
17369,M1860,4,Immer wieder kommt es zu Fast-Kollisionen!,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrt-fuer-raser
17411,M1871,1,Verbindung zwischen Grafschafter Rad- und Wanderweg und Kapellen Dorf,non-arg,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
17412,M1871,2,Die Ehrenmalstraße in Moers-Kapellen dient Radfahrern als Verbindung zwischen Kapellen Dorf / Stockrahmsfeld hin zum Grafschafter Rad- und Wanderweg (z.B. zum Einkaufen bei [Name entfernt] und [Name entfernt]).,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
17413,M1871,3,"Die Straße ist in einem so schlechten Zustand, dass sie mit dem Fahrrad nicht mehr befahren werden kann.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
17414,M1871,4,"Wer es dennoch wagt, hat anschließend durchgeschüttelte Einkäufe.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
17415,M1871,5,"Der Fußgängerweg ist nicht für Fahrräder freigegeben, wird aber dennnoch genutzt und birgt durch unübersichtliche Einfahrten (wegen Bepflanzung) erhebliche Gefahren.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
17416,M1871,6,Die Ehrenmalstraße könnte als Fahrradstraße (frei für PKW) ausgezeichnet werden und eine neue Fahrbahndecke erhalten.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
17417,M1871,7,"Darüber hinaus könnte weiterführend die Dorsterfeldstraße zur Fahrradstraße werden, welche dann über den Grotfeldsweg Richtung Neukirchen führt = Verbindung von Grafschafter Rad- und Wanderweg nach Neukirchen (das wäre dann Thema Radverkehrsführung).",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
17480,M1883,1,Einfädelung in Fließverkehr fehlt,premise,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelung-fliessverkehr-fehlt
17481,M1883,2,Vom Kreisverkehr kommend in Richtung Süden fahrend hört der Radweg nach ein paar Metern auf.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelung-fliessverkehr-fehlt
17482,M1883,3,Hier fehlt eine Einfädelungshilfe in den Fließverkehr.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelung-fliessverkehr-fehlt
17543,M1895,1,Radweg statt Hundeklo,mpos,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
17544,M1895,2,Von der Ecke Krefelder Straße/Neukirchenerstraße bis in die Ortsmitte Kapellen befindet sich sich kein vernünftiger Radweg.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
17545,M1895,3,"Man muss auf dieser vielbefahrenen Straße mit dem Rad fahren, obwohl um das Stockrahmsfeld herum ein genügend großer Grünstreifen ist, der zum Radweg umgebaut werden könnte.",mpos+premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
17546,M1895,4,Ein Asphaltband würde reichen.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
17547,M1895,5,"Stattdessen steht man hier knietief in der Hundescheiße, da die Hundebesitzer im Stockrahmsfeld diesen Streifen als Hundeklo benutzen.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
17548,M1895,6,So würde man mit der Errichtung eines Radwegs 2 Fliegen mit einer Klappe schlagen.,non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
17549,M1895,7,und ein Asphaltband kann nicht teuerer sein als die aufwendige Reparatur der Bahnhofstraße.,non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
17550,M1895,8,"Für die vielen Steuerzahler im Stockrahmsfeld, sollte das drin sein!",non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
17608,M1906,1,Reaktionszeit der Radfahrer-und Fußgänger-Ampel,non-arg,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/reaktionszeit-der-radfahrer-und-fussgaenger-ampel
17609,M1906,2,Angesichts der heutigen rasanten technischen Entwicklung dauert die Reaktion der Bedarfsampel am südlichen Ende der einzigartigen Hufeisenkreuzung viel zu lange!,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/reaktionszeit-der-radfahrer-und-fussgaenger-ampel
17643,M1912,1,Blenden der Fahrradfahrer duch Fahrzeuge,premise,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/blenden-der-fahrradfahrer-duch-fahrzeuge
17644,M1912,2,Auf dem gesamten Teilstück liegt die Fahrbahn höher als der Radweg.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/blenden-der-fahrradfahrer-duch-fahrzeuge
17645,M1912,3,"Bei Dunkelheit wird man in Fahrtrichtung Moers nach Holderberg von den nach Moers fahrenden Autos geblendet, sodass man nichts mehr sieht.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/blenden-der-fahrradfahrer-duch-fahrzeuge
17646,M1912,4,"Ganz schlimm ist es, wenn die Autos noch aufblenden.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/blenden-der-fahrradfahrer-duch-fahrzeuge
17665,M1917,1,"Gegenseitige Rücksichtsnahme, an der Stelle und überall",non-arg,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
17666,M1917,2,Ich fahre sehr viel mit dem Fahhrad und werde sowohl auf Landstrassen wie auf Stadtstrassen fast immer ohne einen Sicherheitsabstand von den Autos überholt und danach geschnitten!,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
17667,M1917,3,"Das gleiche gilt aber auch für normale Tourenradfahrer, wenn ich zu Fuss bin, sich diese von hinten anschleichen und einen Meter hinter einem klingeln, wenn überhaupt!",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
17668,M1917,4,Da werden auch keine Sicherheitsabstände eingehalten!,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
17669,M1917,5,"Radelnde Schulkinder in Kolonnen nebeneinander, die nicht Platz machen, kommen auch sehr häufig vor.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
17670,M1917,6,"Ich begrüsse ein Fahren auch im Innenstadtbereich, denn dadurch kommt das Fahrrad ja erst richtig zur Geltung als Transportmittel.",non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
17671,M1917,7,"Aber aus obigen Gründen kann man das schon fast nicht freigeben, besonders wenn man überlegt, dass die Fußgänger auch in Kolonnen nebeneinander laufen und keinen durchlassen.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
17672,M1917,8,Das Verhalten untereinander ist anscheinend der moderne Zeitgeist!!,non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
17705,M1924,1,Ein Radweg für den hohen Weg ist sehr wichtig,mpos,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig
17706,M1924,2,"Leider gibt es keinen Radweg auf dem Hohen Weg, dieses stellt eine sehr große Gefahr für Radfahrer dar.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig
17707,M1924,3,Gerade für Kinder auf dem Weg zur Schule ist die gemeinsame Nutzung der Straße mit PKW und LKW sehr gefährlich.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig
17708,M1924,4,Ein Radweg ist hier sehr wünschenswert.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig
17709,M1924,5,Sonja,non-arg,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig
17723,M1929,1,Keine Beleuchtung der Kreuzung,premise,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-beleuchtung-der-kreuzung
17724,M1929,2,"Die Kreuzung sollte beleuchtet werden, dann sind Fahrradfahrer besser sichtbar, vorallem wenn sie die Kreuzung über die Fußgängerampel queren.",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-beleuchtung-der-kreuzung
17746,M1935,1,Radweg von Moers-Kapellen Richtung Neukirchen-Vluyn,mpos,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn
17747,M1935,2,"Ich rege an, entlang der Neukirchener Straße in Moers-Kapellen einen Radweg zu bauen.",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn
17748,M1935,3,"Dieser sollte von der Ampelkreuzung mit der Bahnhofstraße bis mindestens zur Ampelkreuzung mit der Krefelder Straße verlaufen, besser noch bis zur Einmündung der Straße An der Neuen Mühle oder gar bis Neukirchen-Vluyn.",mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn
17749,M1935,4,Das würde auch die Anbindung an das Wohngebiet Stockrahmsfeld verbessern und die Gefahrenlage an der unübersichtlichen Kurve (Einmündung der Rosendahlstraße) entschärfen.,mpos+premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn
17750,M1935,5,Die Maßnahme könnte zusammen mit der Neugestaltung der Kreuzung Neukirchener Straße/Bahnhofstraße durchgeführt werden.,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn
17789,M1940,1,Fahrradunfreundlicher Kreisverkehr / Fahrradzugang zum Industriegebiet Dr. Berns Straße,premise,title,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
17790,M1940,2,Problematik: Der Zugang zum Kreisverkehr ist für Radfahrer mit einem Vorfahrt Achten-Schild versehen.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
17791,M1940,3,Wenn es nur Autofahrer gäbe die auf ihrem Recht beaharren würden müsste man zu den Stoßzeiten wohl stundenlang dort stehen.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
17792,M1940,4,"Bei wenig Verkehr kommt es dann eher dazu, dass man bei der Überquerung schnell übersehen wird, da Fahrzeuge, die von West nach Ost bzw. umgekehrt mit überhöhter Geschwindigkeit unterwegs sind.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
17793,M1940,5,Lösungsidee: Mein Vorschlag an dieser Stelle wäre bspw. ein farbliches hervorheben der Radwege (um diese Sichtbarer für Autofahrer zu machen).,mpos,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
17794,M1940,6,Es gibt im übrigen auch keinen anderen guten alternativen Zugang zum nördlich des Kreisverkehrs gelegenen Industriegebiet für Radfahrer wenn man aus Richtung der Hüldonker Straße kommt.,premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
17795,M1940,7,"Fährt man über Am Schürmannshütt ist man aufgrund der Parksitutation, viele Ausfahrten, und Schwerlastverkehr noch gefährdeter.",premise,text,CD_M,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
