id,document_id,sentence_nr,content,code,title/text,dataset,url
275,B1666,5,Erlaubt ist das ganze allerdings nicht.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verkehrsbezieung-nordstadtaltstadtinnenstadt-poppelsdorfsuedstadt-ist-eine
276,B1666,6,"Dies führt immer wieder zu gefährlichen Situation und gibt mir Rätsel auf, ja, ärgert mich maßlos.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verkehrsbezieung-nordstadtaltstadtinnenstadt-poppelsdorfsuedstadt-ist-eine
277,B1666,7,"Bei der Verkehrsbeziehung Altstadt-Poppelsdorf (Uni!) handelt es sich um eine im Bonner Radverkehr sehr zentrale Achse, die auf legale Weise nicht befahren werden kann.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verkehrsbezieung-nordstadtaltstadtinnenstadt-poppelsdorfsuedstadt-ist-eine
278,B1666,8,Unfassbar.,non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verkehrsbezieung-nordstadtaltstadtinnenstadt-poppelsdorfsuedstadt-ist-eine
279,B1666,9,"Gleichzeitig findet man sich in umgekehrter Fahrtrichtung, von der Poppelsdorfer Allee kommend vor dem Hauptbahnhof häufig zwischen Bussen, Straßenbahnen und ungeduldigen Autorfahrern eingeklemmt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verkehrsbezieung-nordstadtaltstadtinnenstadt-poppelsdorfsuedstadt-ist-eine
280,B1666,10,Schon mehrmals bin ich an dieser Stelle Unfällen nur sehr knapp entgangen.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verkehrsbezieung-nordstadtaltstadtinnenstadt-poppelsdorfsuedstadt-ist-eine
281,B1666,11,"Hier gibt es zwei PKW-Spuren, aber keine (!) für Radfahrer.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verkehrsbezieung-nordstadtaltstadtinnenstadt-poppelsdorfsuedstadt-ist-eine
282,B1666,12,Und das am Hauptbahnhof.,non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verkehrsbezieung-nordstadtaltstadtinnenstadt-poppelsdorfsuedstadt-ist-eine
283,B1667,1,Sicherheitsstreifen viel zu schmal - Fahrbahn stark beschädigt,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sicherheitsstreifen-viel-zu-schmal-fahrbahn-stark-beschaedigt
284,B1667,2,Wenn überhaupt vorhanden ist der Sicherheitsstreifen auf der Endenicher Straße viel zu schmal.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sicherheitsstreifen-viel-zu-schmal-fahrbahn-stark-beschaedigt
285,B1667,3,Man wird immer wieder knapp von Autos überholt.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sicherheitsstreifen-viel-zu-schmal-fahrbahn-stark-beschaedigt
286,B1667,4,Kurz vor der Viktoriabrücke wird der eh schon schlechte Zustand der Straße mit eher schlecht geflickten Schlaglöchern auf dem Sicherheitsstreifen abgerundet.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sicherheitsstreifen-viel-zu-schmal-fahrbahn-stark-beschaedigt
287,B1668,1,Ampelschaltungen anpassen!,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltungen-anpassen
288,B1668,2,"Die Fußgängerampel (Für Radfahrende die einzige zumutbare Querungsmöglichkeit Richtung Bonner Talweg) hat zwei gravierende Nachteile, die zu Rotlichtverstößen führen:",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltungen-anpassen
289,B1668,3,"1. Die Schaltung sollte abends/nachts dringend an die geringe Verkehrsbelastung angepasst werden, also schneller auf grün schalten.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltungen-anpassen
290,B1668,4,"Die Straße ist dort teilweise komplett leer, trotzdem soll man drei Minuten auf grün warten.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltungen-anpassen
291,B1668,5,2. Keine Bettelampel!,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltungen-anpassen
292,B1668,6,"Wenn man auch nur eine Sekunde nachdem PKW grün bekommen den Ampelknopf drückt, bekommt man zu Fuß kein grün, obwohl nichts dagegen spräche.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltungen-anpassen
293,B1668,7,Man muss dann noch eine ewig lange Phase abwarten.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltungen-anpassen
294,B1668,8,So steht man (geschätzt) 3-4 Minuten an einer Ampel.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltungen-anpassen
295,B1669,1,Fahrradgarage,non-arg,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradgarage
296,B1669,2,In Bonn fehlt eine öffentliche Fahrradgarage in der Nähe der Kennedybrücke.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradgarage
297,B1669,3,"Die Radstation in der Quantiusstr. ist , wenn man z.B. aus Beuel kommt, nur schwer zu erreichen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradgarage
298,B1669,4,"Die zunehmende Nutzung von E-Bikes lässt es sinnvoll erscheinen, dass auch für Fahrräder eine bewachte Unterstellmöglichkeit geboten wird, wie es in holländischen Städten längst üblich ist.",mpos+premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradgarage
299,B1669,5,"Für das gesamte Stadtbild wäre dies von Vorteil; momentan ist jeder Baum, jedes Baugitter, jeder Laternenpfahl mit Fahrrädern zugestellt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradgarage
300,B1670,1,Kreisel mit Kopfsteinpflaster,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kreisel-mit-kopfsteinpflaster
301,B1670,2,"Das Überqueren der Kreuzung Kreisel) ist gefählich, da man dort nicht geradeaus fahren kann.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kreisel-mit-kopfsteinpflaster
302,B1670,3,"Das Pflaster besteht an dieser Stelle aus Kopfstein, der teilweise lose ist, hoch steht und bei Regen extrem glatt ist.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kreisel-mit-kopfsteinpflaster
303,B1670,4,Entweder den Kreisel entfernen oder die Fläche normal ashaltieren würde helfen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kreisel-mit-kopfsteinpflaster
304,B1671,1,Radweg zu schmal - schlechter Zustand,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-schlechter-zustand
305,B1671,2,"Der Radweg wird in Richtung Norden immer schmaler, obwohl es ein Zweirichtungsradweg ist.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-schlechter-zustand
306,B1671,3,Auch der Zustand ist teilweise sehr schlecht.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-schlechter-zustand
307,B1671,4,Bei Dunkelheit wird man durch die schlechte Beleuchtung auch noch durch plötzlich auftretende Schlaglöcher bzw. Bodenwellen überrascht.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-schlechter-zustand
308,B1671,5,Dazu kommt noch eine Baustelle am Römerbad.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-schlechter-zustand
309,B1671,6,"Anfangs wurde nicht mal ein Schild aufgestellt, sodass der Bauzaun mitten auf dem Radweg im Dunkeln nur zu erahnen war.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-schlechter-zustand
310,B1671,7,"Für mich persönlich ist es insgesamt sehr sehr schade, dass die tolle Lage am Rhein hier für Radfahrer kaum genutzt wird.",non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-schlechter-zustand
311,B1672,1,Uferweg von Kenedybrücke bis Rheindorfer Hafen,non-arg,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
312,B1672,2,Das Stück von der Friedrich-Ebert-Brücke bis zum Rheindorfer Hafen ist viel zu schmal.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
313,B1672,3,Zur Zeit gibt es dort auch noch zusätzlich eine Verengung durch Bauarbeiten.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
314,B1672,4,"In der letzen Kurve stehen 5 Pöller und weisen auf eine Sackgasse, obwohl dort heine Strasse weiterführt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
315,B1672,5,Das ist Unsinn und Geldverschwenung für die Verkehrzeichen.,non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
316,B1672,6,Vorschlag: Langfristig wäre eine Verbreiterung des Wegen sinnvoll.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
317,B1672,7,"Im Moment sollte man die Radfahrer hinweisen, dass es an dieser Stelle eng wird.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
318,B1672,8,Umleitung vorschlagen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
319,B1672,9,"Der restliche Uferweg ist ausreichend breit, wird aber nicht sinvoll eingeteilt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
320,B1672,10,Der Radweg ist zu schmal und geht mitten durch die Wegfläche.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
321,B1672,11,Fussgänger laufen daher oft quer oder auf dem Radweg.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
322,B1672,12,"Auch Bänke und Ruheflächen sind so angeordnet, dass der Radweg überquert werden muß.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
323,B1672,13,Hier sollte der Bereich der Fußgänger nur auf einer Seite des Radweges möglich sein.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
324,B1672,14,Bänke sollten nicht im Radweg stehen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
325,B1672,15,Eventuell Integration in die seitlichen Abgrenzungen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
326,B1672,16,"Alternativ kann man parallel auch über die Karl-Legend-Strasse oder Römerstrasse fahren, aber nach dem Hafengebiet wird es wieder eng am Rheinufer oder besonders in der Estermannstrasse.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
327,B1672,17,"Da sollte man über ein Fahrradstrasse nachdenken, wie es teilweise bereits an der Rheindorfer Burg gemacht wurde.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
328,B1672,18,Allerdings queren dort auch normale Strassen und Autofahrer habe ich dort sehr agressiv erlebt.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/uferweg-von-kenedybruecke-bis-rheindorfer-hafen
329,B1673,1,Zu schmaler Schutzstreifen entlang von parkenden Autos,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-schmaler-schutzstreifen-entlang-von-parkenden-autos
330,B1673,2,Auch hier wie an vielen Stellen ist der Schutzstreifen viel zu schmal.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-schmaler-schutzstreifen-entlang-von-parkenden-autos
331,B1673,3,Entlang von parkenden Autos muss man gleichzeitig drauf achten nicht vom fließenden Verkehr geschnitten zu werden oder eine Autotür ins Gesicht zu bekommen.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-schmaler-schutzstreifen-entlang-von-parkenden-autos
332,B1673,4,Beides kann tödlich enden!,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-schmaler-schutzstreifen-entlang-von-parkenden-autos
333,B1674,1,Fehlender Radweg,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
334,B1674,2,Auf dem Bonner Talweg fehlt ein durchgehender Radweg.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
335,B1674,3,Besonders zwischen den Einmündungen Bismarckstraße und Weberstraße gibt es für Radfahrer kein sicheres Durchkommen.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
336,B1674,4,"In zweiter Reihe parken Lieferwagen und die Autos der Kunden, die mal eben schnell zum Bäcker wollen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
337,B1674,5,In der Mitte der Straße fahren die Straßenbahnen.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
338,B1674,6,Radfahrer müssen sich zwischen öffnenden Autotüren und den Straßenbahnschienen durchschlängeln.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
339,B1674,7,"Hier kommt es oft zu gefährlichen Situationen und Unfällen, weil die Radfahrer in den Schienen hängenbleiben.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
340,B1674,8,Die Stadt muss das Parken in zweiter Reihe ahnden und Fahrradstreifen in beide Richtungen abseits der Schienen sicherstellen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
341,B1674,9,Der Bonner Talweg verfügt über alle Arten von Geschäften für den täglichen Gebrauch.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
342,B1674,10,"Da ohnehin die meisten Kunden mit dem Fahrrad aus dem Viertel kommen, sollte die Stadt hier auch Fahrradabstellplätze schaffen.",mpos+premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlender-radweg
343,B1675,1,Radfahrstreifen,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen
344,B1675,2,Bei Stau halten in der Oxfordstraße oft Autos ohne ersichtlichen Grund auf dem Schutzstreifen und man steht als Radfahrer unnötig mit im Stau.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen
345,B1675,3,Ein Radfahrstreifen würde vielleicht Abhilfe schaffen.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen
346,B1676,1,Radfahrstreifen statt Schutzstreifen,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-statt-schutzstreifen
347,B1676,2,"Besonders im Berufsverkehr ist für Radfahrer die Fahrt auf dem Schutzstreifen in der Bornheimerstraße oft versperrt, weil Autos und Busse bei Stau einfach darauf anhalten.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-statt-schutzstreifen
348,B1676,3,Ein richtiger Radweg (Radfahrstreifen) wäre hier wünschenswert.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-statt-schutzstreifen
349,B1677,1,Benutzungspflicht aufheben.,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
350,B1677,2,Bitte hier die Radwegbenutzungspflicht aufheben.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
351,B1677,3,Für unsichere und langsamere Radfahrer bleibt der Radweg bestehen und wird ggf. durch Piktogramme o.ä. deutlicher abgegrenzt.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
352,B1677,4,Es darf auch gerne durch die Radverkehrsführung suggestiv auf den dann nicht benutzungspflichtigen Radweg geleitet werden.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
353,B1677,5,Für schnelle Radfahrer kommt es hier aber bei den vielen Geschäften zu Konflikten mit Fußgängern.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
354,B1677,6,"Außerdem ist aktuell das direkte linksabbiegen auf die Sternenburgstr. verboten und man muss indirekt abbiegen, d. h. an zwei Ampeln warten.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
355,B1677,7,"Die Verkehrsbelastung ist hier mäßig, so dass m. E. keine besondere örtliche Gefahrenlage besteht, aufgrund derer Benutzungspflicht angeordnet werden darf.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben
356,B1678,1,Schutzstreifen zu schmal - kein Abstand zu parkenden Autos,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zu-schmal-kein-abstand-zu-parkenden-autos
357,B1678,2,"Der Schutzstreifen ist hier zwar teilweise sogar sehr breit, aber immer ohne ausreichend Abstand zu parkenden Autos.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zu-schmal-kein-abstand-zu-parkenden-autos
358,B1678,3,"Diese stehen teilweise so schief, dass die Situation noch verschärft wird.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zu-schmal-kein-abstand-zu-parkenden-autos
359,B1679,1,Entfernen der scharfen Holperkante im Bereich der Absperrung.,mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
360,B1679,2,"Die Stelle gehört duchgängig asphaltiert, die Poller versetzt/entfernt.",mpos,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
361,B1679,3,Die geradeaus führende Fahrradstraße sollte hier bevorrechtigt sein.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
362,B1679,4,Eine Fahrradstraße soll doch der Beschleunigung und Attraktivitätssteigerung des Radverkehrs dienen.,non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
363,B1679,5,Dafür wurde viel Steuergeld investiert und großes Tamtam gemacht.,non-arg,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
364,B1679,6,"Hier wird er ohne Not ausgebremst, die Wirkung der Fahrradstraße verpufft komplett.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
365,B1679,7,"Es sind 30 km/h in Fahrradstraßen erlaubt, das schaffen viele Radfahrer auch ohne E-Bike, und die 30 die sollte man dann als Radfahrer auch fahren können, ohne dass einem die Achse bricht, eine 8 in die Felge gehauen oder der Fahrradanhänger durch die Luft gewirbelt wird.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
366,B1679,8,"Die Poller gehören so angelegt, dass sich zwei Radfahrer mit Anhänger an der Stelle begegnen können, ohne dass einer warten oder mit geringen Tempo um die viel zu eng stehenden Poller herumkurven muss.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
367,B1679,9,"Die Abstände von Pollern sollten RECHTWINKLING zur Straßenachse mindestens 1,60m betragen.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle
368,B1680,1,Schutzstreifen zwischen parkenden Autos,non-arg,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos
369,B1680,2,Mal wieder eine ganz neu gemachte Straße auf der man als Radfahrer zwischen knapp überholenden PKW und parkenden Autos unterwegs ist.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos
370,B1680,3,Höchste Aufmerksamkeit auf öffnende Autotüren!,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos
371,B1680,4,Der alternative Radweg am Rhein ist dagegen mit Löchern durchsetzt!,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos
372,B1681,1,Aufstellfläche für Radler auf der Kreuzung ohne Ampel?,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel
373,B1681,2,Ich versteh den Sinn der Fahrbahnmarkierung für Radler hier nicht ganz.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel
374,B1681,3,"Nutzt man die Wartefläche an der Kreuzung, die wahrscheinlich vor die Autos gesetzt wurde damit man im Blickfeld der Autofahrer ist, gibt es keine Ampel mehr im Sichtfeld des Fahrradfahrers.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel
375,B1681,4,"Man kann nur anhand anderer Verkehrsteilnehmer raten, ob es grün oder rot ist....",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel
376,B1682,1,Zu viele Autos,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos
377,B1682,2,Zu viele Autos fahren durch die komplette Fahrradstraße (also keine Anlieger).,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos
378,B1682,3,Dadurch ist es effektiv keine Fahrradstraße.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos
379,B1682,4,Bitte mehr kontrollieren.,mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos
380,B1683,1,Fahrradstellfläche ohne Anschließmöglichkeit,premise,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
381,B1683,2,Auf der Seite der Straße ist ein Bereich als Fahrradstellfläche ausgezeichnet.,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
382,B1683,3,"Man kann sein Fahrrad dort allerdings nicht anschließen, sodass ich mich nicht traue, mein Fahrrad dort stehen zu lassen.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
383,B1683,4,"An der Stelle gibt es zwei Verkehrsschilder oder Laternen, die sind aber natürlich meist belegt.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
384,B1683,5,"Würde man dort ordentliche Anlehnbügel montieren, so würden auch weniger KFZ dort parken.",mpos,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit
385,B1684,1,Ampelschaltung Rechtsabbiegespur Reinold-Hagen-Straße auf B56 Richtung Sankt Augustin,non-arg,title,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
386,B1684,2,"Die Ampel ist als Bedarfsampel geschaltet, d.h. Radfahrer müssen in beiden Richtungen Grün anfordern.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
387,B1684,3,Dies ist aus zwei Gründen supoptimal:,premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
388,B1684,4,"1. Die Radfahrer müssen (auch wenn die Ampeln über die Geradeaus-Spur in Richtung Bundesgrenzschutzstraße grün sind) abbremsen, auf Grün warten und verpassen dann häufig die Grünphase der beiden anderen Ampeln, d.h. sie müssen eine zusätzliche Ampelphase abwarten, um die Straße vollständig überqueren zu können.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
389,B1684,5,"2. Die Autofahrer fahren bis zur Haltelinie an der B56 vor, warten dort, bis sie rechts abbiegen können und blockieren dabei zumindest teilweise den Radweg über den Rechtsabbieger.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
390,B1684,6,"Da die Ampel für die Rechtsabbieger hinter dem Radweg steht, sehen die bereits vorgefahrenen Autofahrer nicht, wann diese Ampel auf Rot schaltet, so dass sie im Zweifel genau dann losfahren, um rechts abzubiegen, wenn die Fahrradampel auf Grün schaltet.",premise,text,CD_B,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung
